CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single
779491908,1,47.0,4,2.0,0.0,0.0,29,5,2,1,8644.0,1391,7253.0,0.896,4272,59,0.686,0.161,1,0,0,0,1
779072733,1,36.0,2,1.0,0.0,0.0,17,5,2,2,1971.0,0,1971.0,0.613,4979,77,0.571,0.0,1,0,0,1,0
710002833,1,32.0,1,0.0,0.0,0.0,22,3,2,3,3413.0,2517,896.0,0.984,4355,71,0.919,0.737,1,0,0,1,0
719245983,1,46.0,4,2.0,0.0,0.0,38,6,3,2,13816.0,955,12861.0,0.699,4238,73,0.659,0.069,1,0,0,1,0
710015733,0,41.0,1,2.0,0.0,0.0,30,3,3,1,2029.0,621,1408.0,1.001,3142,37,0.85,0.306,1,0,1,0,0
779661033,1,49.0,4,0.0,1.0,1.0,32,5,2,3,25620.0,1107,24513.0,0.971,3503,66,0.65,0.043,0,1,0,1,0
720377433,1,38.0,3,1.0,0.0,0.0,36,4,2,4,2396.0,2217,179.0,0.978,4593,74,0.721,0.925,1,0,0,1,0
718632933,1,58.0,1,1.0,0.0,0.0,46,1,5,1,1552.0,0,1552.0,0.762,4731,71,0.651,0.0,1,0,0,0,1
799031958,1,49.0,2,0.0,2.0,0.0,43,5,2,2,18379.0,999,17380.0,0.466,4122,70,0.707,0.054,0,1,0,0,1
720879708,1,52.0,2,0.0,2.0,0.0,44,3,2,4,28186.0,1308,26878.0,0.679,2853,64,0.73,0.046,0,1,0,0,1
715583283,1,34.0,0,1.0,0.0,0.0,13,4,1,4,7942.0,2087,5855.0,0.754,4068,66,0.61,0.263,1,0,0,1,0
780114558,1,50.0,1,0.0,0.0,0.0,35,2,1,3,3968.0,2264,1704.0,1.098,12535,118,0.815,0.571,0,1,0,1,0
789344358,1,57.0,1,0.0,0.0,0.0,47,4,1,3,3416.0,2468,948.0,0.598,1536,42,0.556,0.722,1,0,0,1,0
712714008,1,39.0,4,0.0,1.0,0.0,28,2,3,2,2725.0,2302,423.0,0.876,4714,81,0.8,0.845,1,0,0,1,0
779100408,1,33.0,1,2.0,0.0,0.0,15,6,2,0,1741.0,1328,413.0,0.69,2629,61,0.649,0.763,1,0,0,1,0
712000758,1,51.0,4,0.0,3.0,1.0,39,5,2,1,34516.0,1959,32557.0,0.888,3997,54,0.929,0.057,0,1,0,0,1
710135058,1,56.0,1,1.0,2.0,0.0,44,3,1,0,9078.0,1501,7577.0,0.51,1543,34,0.545,0.165,0,1,0,1,0
719372583,1,57.0,3,1.0,3.0,0.0,36,2,2,1,17268.0,1197,16071.0,0.637,4077,90,0.698,0.069,0,1,0,0,1
713644758,1,49.0,3,1.0,3.0,0.0,36,6,2,3,8514.0,2013,6501.0,0.664,4098,74,0.542,0.236,0,1,0,0,1
709803258,0,48.0,2,0.0,2.0,0.0,28,5,2,3,12073.0,0,12073.0,0.541,2400,52,0.793,0.0,0,1,0,1,0
747107508,1,56.0,3,1.0,0.0,0.0,49,4,3,1,2433.0,1947,486.0,0.816,4269,88,0.76,0.8,1,0,0,0,1
713425383,0,59.0,1,0.0,0.0,0.0,46,2,3,2,7484.0,1939,5545.0,0.994,4923,56,0.333,0.259,1,0,0,0,1
714767508,1,39.0,2,1.0,1.0,0.0,31,5,3,2,8687.0,1146,7541.0,1.8,2279,33,1.357,0.132,0,1,0,1,0
708602283,1,40.0,4,0.0,0.0,0.0,36,3,3,1,2887.0,0,2887.0,0.581,3941,82,1.158,0.0,1,0,0,1,0
789337233,1,63.0,1,1.0,1.0,0.0,53,6,6,2,2880.0,2362,518.0,0.89,1323,26,0.444,0.82,0,1,0,1,0
721514883,1,38.0,1,1.0,2.0,0.0,25,5,0,1,16665.0,1147,15518.0,0.799,4657,78,0.696,0.069,0,1,0,0,1
787460883,0,41.0,3,0.0,1.0,0.0,28,3,3,4,11091.0,0,11091.0,0.522,1234,34,0.308,0.0,0,1,0,1,0
779779083,1,38.0,3,0.0,1.0,2.0,26,2,2,1,23981.0,0,23981.0,0.741,7872,103,0.635,0.0,1,0,0,0,1
717659883,1,46.0,2,1.0,0.0,0.0,36,3,3,3,2418.0,1106,1312.0,0.963,3541,64,0.882,0.457,1,0,0,0,1
714082308,0,39.0,3,0.0,2.0,0.0,13,2,1,3,8656.0,0,8656.0,0.893,8056,89,0.935,0.0,0,1,0,0,1
709274583,1,40.0,2,0.0,3.0,0.0,27,5,3,1,12248.0,1323,10925.0,0.882,4806,91,0.896,0.108,0,1,0,1,0
713997183,1,34.0,2,0.0,0.0,0.0,36,3,3,2,2791.0,2160,631.0,0.825,2214,56,0.6,0.774,1,0,0,0,1
717669483,1,52.0,1,1.0,2.0,0.0,44,3,3,1,34516.0,0,34516.0,0.551,1737,38,0.9,0.0,0,1,0,0,1
720302883,1,53.0,3,1.0,0.0,0.0,35,4,3,1,3390.0,2180,1210.0,0.877,4585,78,0.95,0.643,1,0,0,1,0
789502308,0,57.0,3,0.0,0.0,0.0,49,1,3,5,1551.0,790,761.0,0.811,2379,46,0.769,0.509,1,0,0,0,1
713372583,1,42.0,4,0.0,0.0,0.0,19,3,2,0,1438.3,0,1438.3,0.676,3786,67,0.523,0.0,1,0,0,0,1
715784808,1,57.0,4,2.0,1.0,0.0,48,4,2,1,2576.0,1678,898.0,0.771,3913,86,0.72,0.651,1,0,0,0,1
712275108,1,53.0,3,1.0,1.0,0.0,33,4,3,3,5146.0,1618,3528.0,1.073,1955,44,0.76,0.314,1,0,0,1,0
748503708,1,54.0,1,0.0,0.0,0.0,47,6,4,3,2797.0,1627,1170.0,0.413,1566,36,0.714,0.582,1,0,0,0,1
822902508,1,41.0,3,1.0,1.0,0.0,37,3,3,3,8376.0,1219,7157.0,0.644,4015,77,0.75,0.146,1,0,0,0,1
720413658,1,44.0,2,0.0,3.0,0.0,31,2,1,3,6176.0,905,5271.0,0.805,15102,95,0.792,0.147,0,1,0,1,0
798788958,1,32.0,1,0.0,2.0,0.0,26,2,3,2,6407.0,1130,5277.0,0.756,14471,93,0.603,0.176,0,1,0,0,1
711050058,1,33.0,2,0.0,1.0,0.0,23,4,2,4,6732.0,0,6732.0,0.856,1644,45,0.731,0.0,1,0,0,1,0
717975333,1,50.0,2,2.0,2.0,0.0,38,6,2,2,25300.0,1330,23970.0,1.072,837,15,2.0,0.053,0,1,0,1,0
716198358,1,33.0,4,2.0,1.0,0.0,36,4,2,3,2372.0,1887,485.0,0.8,1852,55,0.618,0.796,1,0,0,1,0
710122458,1,38.0,2,0.0,1.0,1.0,36,5,3,2,31546.0,2057,29489.0,0.625,15311,108,0.714,0.065,0,1,0,0,1
718594608,1,43.0,2,2.0,0.0,0.0,36,3,3,3,20156.0,1759,18397.0,0.476,1362,28,0.556,0.087,1,0,0,1,0
748194633,1,60.0,1,1.0,0.0,0.0,53,5,5,3,2903.0,1251,1652.0,0.879,4555,76,0.727,0.431,1,0,1,0,0
713378133,1,54.0,0,2.0,0.0,1.0,39,6,2,3,11696.0,2288,9408.0,0.973,2445,60,0.765,0.196,1,0,0,0,1
778745058,1,50.0,3,0.0,2.0,1.0,41,2,2,1,34516.0,0,34516.0,0.627,15059,118,0.735,0.0,0,1,0,0,1
709876008,1,49.0,2,2.0,0.0,0.0,36,3,1,3,3414.0,1473,1941.0,0.597,1803,49,1.13,0.431,1,0,0,0,1
719532108,1,40.0,5,0.0,0.0,0.0,31,4,2,2,2813.0,2208,605.0,0.877,4491,68,0.744,0.785,1,0,0,1,0
719323683,1,47.0,3,0.0,1.0,0.0,35,6,5,2,4543.0,1028,3515.0,0.799,4093,77,0.571,0.226,1,0,0,0,1
716535408,1,43.0,3,0.0,1.0,0.0,32,3,1,3,12219.0,1462,10757.0,0.558,3843,69,0.605,0.12,0,1,0,1,0
789528183,1,39.0,2,1.0,0.0,0.0,31,4,2,3,1438.3,997,441.3,1.867,2583,47,0.958,0.693,1,0,0,1,0
715499058,0,36.0,2,0.0,1.0,0.0,36,4,3,2,1848.0,0,1848.0,0.906,2775,33,0.435,0.0,1,0,0,1,0
797753283,1,34.0,1,0.0,0.0,0.0,28,4,3,4,2707.0,2036,671.0,0.827,1926,33,0.941,0.752,1,0,0,1,0
802276683,1,56.0,3,1.0,2.0,0.0,50,3,3,3,8022.0,1372,6650.0,0.896,1794,31,1.385,0.171,0,1,0,1,0
779808333,1,48.0,2,1.0,0.0,0.0,38,2,1,2,8881.0,1901,6980.0,0.808,15530,110,0.692,0.214,1,0,0,0,1
717790233,1,37.0,2,1.0,1.0,0.0,26,3,2,3,1438.3,743,695.3,0.561,4730,80,0.778,0.517,1,0,0,0,1
711237633,0,49.0,0,1.0,1.0,0.0,29,3,3,3,1460.0,0,1460.0,0.738,2329,36,0.5,0.0,0,1,0,1,0
720427683,0,58.0,2,0.0,3.0,0.0,46,2,3,4,16163.0,0,16163.0,0.542,2171,48,0.778,0.0,0,1,0,0,1
716961033,1,48.0,3,0.0,0.0,0.0,40,1,3,3,3520.0,2149,1371.0,0.539,3630,78,0.696,0.611,1,0,0,0,1
714389883,1,45.0,4,1.0,2.0,0.0,36,6,3,1,8063.0,1485,6578.0,0.872,4275,77,0.833,0.184,0,1,0,0,1
709537683,0,37.0,3,1.0,2.0,0.0,30,3,4,3,11638.0,926,10712.0,0.262,563,15,0.364,0.08,0,1,0,1,0
720719883,0,54.0,1,1.0,0.0,0.0,41,3,3,3,1874.0,0,1874.0,0.806,2535,55,0.618,0.0,1,0,0,0,1
718297683,0,59.0,1,0.0,0.0,0.0,50,1,0,3,4085.0,0,4085.0,0.787,7597,71,0.69,0.0,1,0,0,0,1
779625858,1,37.0,2,0.0,0.0,0.0,27,6,1,3,3061.0,2517,544.0,0.809,5032,89,0.618,0.822,1,0,0,0,1
711842508,1,45.0,3,0.0,2.0,0.0,33,2,3,3,9303.0,1580,7723.0,0.877,7825,87,0.45,0.17,0,1,1,0,0
716230158,1,35.0,3,1.0,1.0,0.0,36,4,1,4,7234.0,2000,5234.0,0.754,4272,83,0.596,0.276,1,0,0,1,0
775267158,1,43.0,3,1.0,1.0,0.0,37,2,1,3,2476.0,1396,1080.0,0.838,8785,111,0.609,0.564,1,0,0,1,0
789297558,1,36.0,1,0.0,3.0,0.0,25,6,3,2,7049.0,1932,5117.0,0.804,2602,51,0.545,0.274,0,1,0,0,1
709126833,1,42.0,3,1.0,3.0,0.0,36,3,2,1,21670.0,2183,19487.0,0.995,4121,81,0.761,0.101,0,1,1,0,0
710742408,1,53.0,2,1.0,0.0,0.0,43,2,1,3,2160.0,2057,103.0,0.858,4518,93,0.788,0.952,1,0,0,1,0
789144633,1,45.0,1,1.0,2.0,0.0,34,3,2,2,9705.0,850,8855.0,0.481,2001,34,0.889,0.088,0,1,0,1,0
719184783,1,51.0,1,1.0,0.0,0.0,41,3,2,2,9352.0,1429,7923.0,0.728,3536,71,0.69,0.153,1,0,0,0,1
770560683,1,51.0,1,1.0,3.0,2.0,37,2,3,1,34516.0,2417,32099.0,0.947,13021,117,0.625,0.07,0,1,0,1,0
720610008,0,59.0,1,1.0,3.0,0.0,50,1,5,4,15796.0,812,14984.0,0.719,1339,23,0.15,0.051,0,1,0,1,0
820584408,1,49.0,3,1.0,0.0,0.0,44,3,3,2,4364.0,1507,2857.0,1.05,1392,38,1.375,0.345,1,0,0,0,1
718164858,1,42.0,4,2.0,0.0,0.0,34,5,3,2,2021.0,1281,740.0,0.847,4642,97,0.672,0.634,1,0,0,1,0
780881358,1,35.0,3,1.0,1.0,1.0,17,6,3,2,16659.0,0,16659.0,1.012,2551,74,0.609,0.0,0,1,0,0,1
807173358,1,56.0,0,2.0,0.0,0.0,51,4,2,3,3617.0,878,2739.0,0.777,5416,76,0.9,0.243,1,0,0,1,0
714389058,1,38.0,3,0.0,1.0,0.0,36,3,3,2,5576.0,0,5576.0,0.686,4322,85,0.809,0.0,1,0,0,1,0
779353083,1,47.0,2,1.0,1.0,1.0,32,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043,0,1,0,1,0
780073158,1,59.0,0,0.0,0.0,0.0,44,2,1,1,3790.0,1149,2641.0,0.597,4455,85,0.604,0.303,0,1,0,0,1
789109983,1,40.0,3,0.0,1.0,0.0,28,4,1,4,4464.0,1418,3046.0,0.92,3870,73,0.46,0.318,1,0,1,0,0
773503308,1,59.0,1,0.0,0.0,0.0,53,5,5,4,2192.0,1569,623.0,0.706,4010,79,0.717,0.716,0,1,0,0,1
717281658,1,52.0,3,1.0,0.0,0.0,41,3,3,4,6060.0,1687,4373.0,0.563,3953,65,0.711,0.278,1,0,1,0,0
796990908,1,35.0,3,2.0,2.0,1.0,29,5,3,2,34516.0,1872,32644.0,1.068,2227,61,1.103,0.054,0,1,0,0,1
711213108,1,32.0,1,1.0,2.0,0.0,36,5,3,4,34516.0,0,34516.0,0.845,2305,60,0.714,0.0,0,1,1,0,0
788842008,1,50.0,3,0.0,0.0,0.0,34,2,2,2,4060.0,2336,1724.0,0.943,5173,87,0.706,0.575,1,0,0,1,0
711047658,1,46.0,3,0.0,0.0,0.0,38,4,2,2,1781.0,1315,466.0,0.704,4775,83,0.729,0.738,1,0,0,1,0
713648208,1,40.0,2,1.0,1.0,0.0,32,6,2,2,3097.0,2409,688.0,0.912,4624,86,0.87,0.778,1,0,1,0,0
772607433,1,50.0,3,0.0,2.0,0.0,40,6,2,4,4514.0,2016,2498.0,0.313,4107,59,0.639,0.447,0,1,0,1,0
719801508,1,36.0,1,0.0,3.0,0.0,23,6,3,3,20230.0,798,19432.0,0.592,4314,82,0.708,0.039,0,1,1,0,0
719502183,1,52.0,2,1.0,0.0,0.0,36,3,1,3,4950.0,1829,3121.0,0.671,4529,73,0.872,0.369,1,0,0,1,0
715829358,1,33.0,4,1.0,1.0,0.0,26,1,2,3,2874.0,2517,357.0,0.73,4794,88,0.6,0.876,1,0,0,1,0
797166633,1,47.0,2,0.0,2.0,0.0,41,6,2,4,10606.0,1713,8893.0,0.899,2694,61,0.906,0.162,0,1,0,0,1
714691683,1,62.0,1,1.0,1.0,0.0,54,4,1,4,13284.0,607,12677.0,0.857,4942,76,0.652,0.046,0,1,0,0,1
715500558,1,45.0,3,1.0,0.0,0.0,36,3,1,4,1637.0,774,863.0,1.126,4120,78,1.0,0.473,1,0,0,1,0
712713108,1,61.0,0,1.0,0.0,0.0,36,6,2,3,2035.0,1883,152.0,0.955,4802,85,0.604,0.925,1,0,0,1,0
720731808,0,52.0,3,1.0,0.0,0.0,38,2,3,4,2437.0,0,2437.0,0.912,3068,53,0.656,0.0,1,0,0,0,1
721150833,1,37.0,1,1.0,2.0,0.0,18,6,2,5,5110.0,1942,3168.0,0.749,3028,76,0.583,0.38,0,1,0,0,1
714834258,1,43.0,4,0.0,0.0,0.0,36,5,2,4,2459.0,1127,1332.0,0.765,4343,83,0.886,0.458,1,0,1,0,0
781326483,1,31.0,0,1.0,1.0,0.0,25,6,1,2,8673.0,0,8673.0,0.876,2457,58,0.933,0.0,0,1,1,0,0
719427333,1,55.0,3,1.0,1.0,0.0,36,5,4,4,2252.0,1737,515.0,0.685,1291,27,0.5,0.771,0,1,0,1,0
713766183,1,49.0,0,0.0,2.0,0.0,36,5,3,4,16156.0,2517,13639.0,0.804,4160,81,0.653,0.156,0,1,0,0,1
780657708,1,48.0,2,0.0,2.0,0.0,37,4,3,3,6593.0,0,6593.0,0.667,3520,69,0.769,0.0,0,1,0,1,0
769100508,1,55.0,5,0.0,0.0,0.0,49,6,2,1,2177.0,1472,705.0,0.787,5228,77,0.674,0.676,1,0,0,0,1
710509758,1,36.0,4,1.0,3.0,0.0,36,5,3,3,28200.0,765,27435.0,0.68,2507,64,0.641,0.027,0,1,0,0,1
713047608,0,40.0,2,1.0,0.0,0.0,36,6,1,3,2387.0,2013,374.0,0.449,2134,41,0.952,0.843,1,0,1,0,0
778343958,1,47.0,3,1.0,0.0,0.0,27,3,3,0,1451.0,0,1451.0,0.5,3866,72,0.714,0.0,1,0,0,1,0
715130808,1,45.0,3,1.0,1.0,1.0,34,5,1,1,34516.0,1664,32852.0,0.73,4912,80,0.739,0.048,0,1,0,0,1
717268458,1,61.0,0,1.0,1.0,0.0,49,4,3,4,3352.0,1713,1639.0,0.657,1952,50,0.667,0.511,0,1,0,1,0
713271708,1,46.0,3,0.0,0.0,1.0,33,5,2,2,12685.0,0,12685.0,0.674,4454,74,0.574,0.0,0,1,0,1,0
719630358,0,50.0,4,0.0,0.0,0.0,36,1,3,2,3546.0,0,3546.0,0.791,2616,47,0.469,0.0,1,0,0,1,0
711225933,1,28.0,1,0.0,0.0,0.0,36,5,3,4,2265.0,1935,330.0,0.653,2306,61,0.525,0.854,0,1,1,0,0
716628633,1,41.0,4,0.0,2.0,0.0,33,6,3,3,4388.0,1519,2869.0,0.787,4406,74,0.574,0.346,0,1,0,0,1
774437583,1,55.0,1,2.0,1.0,0.0,49,6,2,4,4597.0,2442,2155.0,0.512,1504,38,0.357,0.531,0,1,0,1,0
771725808,1,43.0,3,0.0,2.0,0.0,31,5,1,4,28700.0,769,27931.0,0.901,3395,71,0.578,0.027,0,1,1,0,0
788780958,1,46.0,1,0.0,1.0,0.0,27,6,3,3,12781.0,1253,11528.0,0.638,1073,21,0.4,0.098,0,1,1,0,0
711287733,1,45.0,4,0.0,1.0,0.0,36,3,2,1,4721.0,1289,3432.0,0.656,3856,74,0.762,0.273,0,1,0,1,0
779805408,1,42.0,3,0.0,0.0,1.0,31,1,1,1,14630.0,0,14630.0,0.752,8217,99,0.65,0.0,0,1,0,1,0
709289358,1,46.0,3,1.0,2.0,0.0,38,4,1,2,8101.0,1266,6835.0,0.615,3226,53,0.71,0.156,0,1,0,0,1
789125733,1,38.0,4,2.0,0.0,0.0,26,4,2,4,4002.0,1402,2600.0,0.579,2114,53,0.514,0.35,1,0,0,1,0
716653758,1,55.0,0,0.0,1.0,0.0,36,3,3,3,1467.0,0,1467.0,0.739,4226,74,0.85,0.0,0,1,0,0,1
714345783,1,59.0,2,0.0,1.0,0.0,50,6,3,2,2701.0,1572,1129.0,0.475,1469,36,0.5,0.582,0,1,0,1,0
718349058,1,49.0,3,0.0,2.0,0.0,39,3,3,2,29659.0,1143,28516.0,0.512,1193,21,0.615,0.039,0,1,0,1,0
711371208,1,50.0,4,1.0,0.0,0.0,36,4,2,2,6465.0,1863,4602.0,0.399,4490,68,0.789,0.288,1,0,0,1,0
716831508,1,47.0,3,0.0,1.0,0.0,34,4,1,3,1963.0,1524,439.0,0.879,3492,59,1.034,0.776,1,0,0,0,1
719346708,1,41.0,1,0.0,0.0,0.0,30,5,2,4,2758.0,1675,1083.0,0.882,3820,72,0.636,0.607,1,0,1,0,0
719885883,1,53.0,3,1.0,3.0,0.0,36,6,2,0,34516.0,1901,32615.0,0.914,1497,43,1.15,0.055,0,1,0,0,1
720243933,0,47.0,2,0.0,1.0,0.0,32,1,3,6,1789.0,0,1789.0,0.637,2784,49,0.581,0.0,0,1,0,1,0
709121283,1,54.0,3,0.0,0.0,0.0,36,3,3,2,1556.0,1278,278.0,0.46,1615,35,0.591,0.821,0,1,0,1,0
780143283,0,43.0,3,1.0,1.0,0.0,32,4,3,3,2701.0,2498,203.0,0.637,2678,37,0.609,0.925,1,0,0,1,0
713333433,0,49.0,3,0.0,1.0,0.0,41,3,4,4,18075.0,0,18075.0,0.531,1477,30,0.5,0.0,0,1,0,0,1
788840283,1,42.0,2,2.0,0.0,0.0,26,5,2,3,2120.0,1527,593.0,0.744,4741,86,0.72,0.72,1,0,1,0,0
721221783,1,62.0,2,1.0,0.0,0.0,48,6,3,2,5844.0,2013,3831.0,0.478,3546,65,0.548,0.344,0,1,0,0,1
719471433,1,31.0,0,1.0,0.0,0.0,22,3,3,2,2917.0,2127,790.0,1.074,1831,36,1.0,0.729,1,0,0,1,0
720443358,1,50.0,2,0.0,1.0,0.0,36,1,3,1,8014.0,1250,6764.0,0.667,6950,84,0.585,0.156,0,1,0,1,0
772506858,1,45.0,4,0.0,0.0,0.0,35,3,4,2,8795.0,2517,6278.0,0.625,4552,81,0.588,0.286,1,0,0,0,1
811775883,1,46.0,4,1.0,1.0,0.0,41,4,2,1,5397.0,2336,3061.0,0.67,4734,96,0.846,0.433,0,1,1,0,0
817337958,1,48.0,5,2.0,0.0,0.0,33,2,1,3,5814.0,1176,4638.0,0.627,3796,74,1.056,0.202,1,0,0,1,0
709500183,0,46.0,3,1.0,0.0,0.0,36,2,3,4,1804.0,0,1804.0,0.537,2077,44,0.419,0.0,1,0,0,1,0
789937683,1,37.0,3,2.0,1.0,0.0,28,4,1,2,3645.0,701,2944.0,0.654,15559,120,0.739,0.192,0,1,0,1,0
714919308,0,32.0,0,1.0,0.0,0.0,36,5,3,3,8135.0,0,8135.0,0.841,8620,67,0.971,0.0,1,0,0,0,1
797641683,1,40.0,3,0.0,2.0,0.0,34,4,3,2,14840.0,2043,12797.0,0.778,16256,111,0.85,0.138,0,1,0,1,0
719930658,1,40.0,4,0.0,3.0,0.0,24,4,2,2,16634.0,1946,14688.0,0.926,3455,72,1.0,0.117,0,1,0,1,0
714885258,1,44.0,4,0.0,2.0,0.0,37,5,1,2,4234.0,972,3262.0,1.707,1348,27,1.7,0.23,0,1,1,0,0
715260558,1,44.0,4,0.0,1.0,0.0,36,3,2,2,2055.0,0,2055.0,0.975,7674,80,0.633,0.0,1,0,0,0,1
770882508,1,38.0,2,1.0,2.0,0.0,24,4,1,5,17162.0,773,16389.0,1.238,2457,54,1.0,0.045,0,1,0,1,0
715471833,1,50.0,0,2.0,2.0,0.0,36,5,1,3,28253.0,0,28253.0,0.479,4525,67,0.763,0.0,0,1,0,1,0
709703433,1,47.0,3,1.0,1.0,0.0,38,4,1,2,21304.0,1532,19772.0,1.018,1770,25,0.923,0.072,0,1,0,1,0
715987758,0,49.0,3,1.0,2.0,0.0,36,3,2,1,3261.0,0,3261.0,1.012,3081,50,0.667,0.0,0,1,0,0,1
811912608,1,52.0,3,1.0,1.0,0.0,47,3,2,0,2741.0,1639,1102.0,0.644,5077,87,0.74,0.598,1,0,0,1,0
719130558,1,55.0,2,0.0,0.0,0.0,44,5,2,3,1669.0,1000,669.0,0.717,4085,69,0.971,0.599,1,0,0,1,0
718491708,1,53.0,2,1.0,0.0,0.0,38,2,3,3,16592.0,1435,15157.0,0.76,7642,89,0.648,0.086,1,0,0,0,1
769578858,1,40.0,2,1.0,1.0,1.0,33,4,3,1,18737.0,0,18737.0,0.797,4010,76,0.767,0.0,0,1,0,1,0
794967408,1,53.0,3,2.0,2.0,0.0,47,5,2,1,9106.0,975,8131.0,0.588,3863,74,0.644,0.107,0,1,0,1,0
719826333,1,34.0,2,2.0,0.0,0.0,13,5,1,2,1438.3,0,1438.3,0.946,2557,67,0.763,0.0,1,0,0,0,1
789339633,1,51.0,2,0.0,3.0,0.0,41,4,2,3,30560.0,0,30560.0,0.721,3736,55,0.719,0.0,0,1,1,0,0
817029108,1,47.0,4,2.0,1.0,0.0,27,4,6,3,6885.0,1611,5274.0,0.955,3804,67,0.861,0.234,1,0,0,0,1
779458383,1,50.0,3,0.0,0.0,0.0,32,6,2,3,2590.0,2087,503.0,0.7,4248,73,0.78,0.806,1,0,0,1,0
715424283,1,31.0,0,1.0,0.0,0.0,21,5,2,2,1677.0,0,1677.0,1.369,3059,50,0.613,0.0,1,0,0,1,0
716297658,1,37.0,2,1.0,2.0,0.0,36,4,1,4,14926.0,0,14926.0,0.635,2405,55,0.667,0.0,0,1,0,0,1
714798783,1,49.0,1,1.0,2.0,0.0,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,0,1,0,0,1
719227233,1,27.0,1,0.0,0.0,0.0,36,3,3,3,1553.0,723,830.0,0.666,1954,43,0.344,0.466,1,0,0,0,1
789992733,1,50.0,1,0.0,0.0,0.0,42,1,1,2,2210.0,1539,671.0,0.843,4937,75,0.974,0.696,1,0,1,0,0
719519058,0,55.0,4,0.0,0.0,0.0,36,4,2,3,1477.0,0,1477.0,0.719,2419,49,0.531,0.0,1,0,0,1,0
766273533,1,53.0,2,0.0,2.0,0.0,46,3,6,3,17190.0,1736,15454.0,0.698,15055,117,0.696,0.101,0,1,1,0,0
713522058,1,39.0,0,1.0,0.0,0.0,30,3,2,3,1978.0,871,1107.0,0.636,4299,59,0.844,0.44,1,0,0,1,0
714920208,1,37.0,1,0.0,0.0,0.0,30,3,5,0,3003.0,1810,1193.0,0.719,3148,68,0.789,0.603,1,0,1,0,0
718410258,1,37.0,3,0.0,2.0,0.0,28,5,4,4,13441.0,0,13441.0,0.513,4207,80,0.702,0.0,0,1,0,0,1
717516333,1,40.0,2,1.0,3.0,0.0,33,6,4,1,14713.0,905,13808.0,0.817,4125,82,0.822,0.062,0,1,0,1,0
710094108,1,33.0,3,1.0,1.0,0.0,27,6,2,3,2043.0,1725,318.0,0.686,5212,79,0.646,0.844,0,1,0,0,1
758331483,1,31.0,0,1.0,1.0,1.0,24,2,2,2,34516.0,984,33532.0,0.913,15347,109,0.787,0.029,0,1,0,0,1
711772008,0,35.0,3,1.0,0.0,0.0,22,1,2,1,1890.0,666,1224.0,0.691,1483,36,0.5,0.352,1,0,0,0,1
715418508,1,51.0,1,0.0,3.0,0.0,36,2,1,3,8671.0,590,8081.0,0.693,4399,72,0.756,0.068,0,1,0,0,1
709621008,1,48.0,5,2.0,1.0,0.0,30,6,3,2,5826.0,1482,4344.0,0.729,4135,76,0.767,0.254,0,1,0,0,1
710218233,1,43.0,3,0.0,1.0,0.0,35,4,3,3,2297.0,1044,1253.0,0.591,3161,65,0.711,0.455,1,0,0,0,1
714346608,0,51.0,2,1.0,1.0,0.0,36,3,1,4,1495.0,0,1495.0,0.528,2220,50,0.562,0.0,1,0,0,0,1
712080333,1,46.0,2,0.0,3.0,0.0,34,3,2,4,3659.0,1381,2278.0,0.669,16252,112,0.623,0.377,0,1,1,0,0
712774008,1,59.0,0,0.0,0.0,0.0,46,6,1,2,3939.0,2517,1422.0,0.376,1489,34,0.545,0.639,0,1,0,1,0
713241033,1,34.0,0,1.0,1.0,0.0,26,4,3,3,5175.0,977,4198.0,1.705,2405,49,0.885,0.189,0,1,0,1,0
711357858,0,47.0,3,1.0,0.0,0.0,36,5,3,4,7246.0,0,7246.0,0.612,777,13,0.625,0.0,1,0,0,0,1
781183233,1,44.0,3,0.0,0.0,0.0,25,2,1,1,2085.0,1528,557.0,0.664,3805,79,0.795,0.733,1,0,0,0,1
770146008,1,59.0,1,1.0,1.0,0.0,53,4,3,2,2136.0,1502,634.0,0.648,1908,37,0.37,0.703,0,1,0,0,1
718267233,1,50.0,1,1.0,3.0,1.0,38,4,3,3,34516.0,1915,32601.0,0.625,3828,65,1.321,0.055,0,1,0,1,0
793015083,1,46.0,4,1.0,0.0,0.0,40,5,3,4,2586.0,1270,1316.0,0.675,4481,77,0.925,0.491,1,0,0,1,0
780511683,0,47.0,3,1.0,1.0,0.0,34,4,3,3,4413.0,232,4181.0,0.799,7869,76,0.767,0.053,0,1,0,0,1
780662133,1,39.0,2,0.0,1.0,0.0,28,6,3,5,3257.0,2517,740.0,0.539,1534,35,0.591,0.773,0,1,0,1,0
721485708,1,58.0,2,0.0,2.0,0.0,46,6,1,3,9149.0,1806,7343.0,0.35,1220,36,0.333,0.197,0,1,0,1,0
